,ids,growth,status
607,{'BSU30720'},0.6241848146321065,optimal
608,{'BSU37150'},0.0,optimal
609,{'BSU23560'},0.6241848146320963,optimal
610,{'BSU04470'},0.6241848146320963,optimal
611,{'BSU09530'},0.6241848146320963,optimal
612,{'BSU29060'},0.6241848146320963,optimal
613,{'BSU37710'},0.6241848146320963,optimal
614,{'BSU02870'},0.6241848146320963,optimal
615,{'BSU13300'},0.6241848146320963,optimal
616,{'BSU30410'},0.6241848146320963,optimal
617,{'BSU34900'},0.0,optimal
618,{'BSU36920'},0.5947507104384786,optimal
619,{'BSU38200'},0.6241848146320933,optimal
620,{'BSU04560'},0.0,optimal
621,{'BSU22890'},0.6241848146320924,optimal
622,{'BSU12930'},0.6241848146320991,optimal
623,{'BSU08790'},0.6241848146320991,optimal
624,{'BSU03910'},0.6241848146320991,optimal
625,{'BSU14900'},0.5016039793981646,optimal
626,{'BSU38270'},0.6241848146320934,optimal
627,{'BSU39760'},0.6241848146320934,optimal
628,{'BSU22700'},0.0,optimal
629,{'BSU39390'},0.6241848146320925,optimal
630,{'BSU03060'},0.6241848146320925,optimal
631,{'BSU07500'},0.6241848146320925,optimal
632,{'BSU11710'},0.6241848146320925,optimal
633,{'BSU26590'},0.6241848146320934,optimal
634,{'BSU35680'},0.0,optimal
635,{'BSU36640'},0.6241848146320988,optimal
636,{'BSU05900'},0.6241848146320988,optimal
637,{'BSU02360'},0.624184814632099,optimal
638,{'BSU23920'},0.624184814632099,optimal
639,{'BSU16730'},0.624184814632099,optimal
640,{'BSU37790'},0.624184814632099,optimal
641,{'BSU30200'},0.624184814632099,optimal
642,{'BSU35700'},0.0,optimal
643,{'BSU03200'},0.6241848146320988,optimal
644,{'BSU33160'},0.6241848146320988,optimal
645,{'BSU29130'},0.5823469210377548,optimal
646,{'BSU04360'},0.6241848146320926,optimal
647,{'BSU38860'},0.6241848146320933,optimal
648,{'BSU30540'},0.6241848146320933,optimal
649,{'BSU35740'},0.0,optimal
650,{'BSU35670'},0.0,optimal
651,{'BSU29050'},0.6241848146320875,optimal
652,{'BSU17000'},0.6241848146320875,optimal
653,{'BSU34920'},0.0,optimal
654,{'BSU06660'},0.6241848146320931,optimal
655,{'BSU21770'},0.6241848146320931,optimal
656,{'BSU26810'},0.6241848146320931,optimal
657,{'BSU12380'},0.6241848146320931,optimal
658,{'BSU13610'},0.6241848146320931,optimal
659,{'BSU22960'},0.6241848146320931,optimal
660,{'BSU36840'},0.1551857741419146,optimal
661,{'BSU08200'},0.6241848146320934,optimal
662,{'BSU27460'},0.6241848146320926,optimal
663,{'BSU03600'},0.6241848146320926,optimal
664,{'BSU28140'},0.6241848146320926,optimal
665,{'BSU16770'},0.0,optimal
666,{'BSU00460'},0.0,optimal
667,{'BSU02860'},0.624184814632099,optimal
668,{'BSU29180'},0.6241848146321043,optimal
669,{'BSU35750'},0.0,optimal
670,{'BSU13910'},0.6241848146320913,optimal
671,{'BSU01370'},0.0,optimal
672,{'BSU27910'},0.6241848146320962,optimal
673,{'BSU30070'},0.6241848146321073,optimal
674,{'BSU27450'},0.6241848146321073,optimal
675,{'BSU14860'},0.5946704774309981,optimal
676,{'BSU09310'},0.6241848146320861,optimal
677,{'BSU03320'},0.6241848146320977,optimal
678,{'BSU27600'},0.6241848146320977,optimal
679,{'BSU22140'},0.6241848146320977,optimal
680,{'BSU28510'},0.6241848146320977,optimal
681,{'BSU10790'},0.6241848146320977,optimal
682,{'BSU09680'},0.6241848146320977,optimal
683,{'BSU06460'},0.0,optimal
684,{'BSU35530'},0.0,optimal
685,{'BG12900'},0.0,optimal
686,{'BSU38500'},0.0,optimal
687,{'BSU25660'},0.0,optimal
688,{'BSU14670'},0.6241848146320919,optimal
689,{'BSU00910'},0.0,optimal
690,{'BSU19580'},0.6241848146320932,optimal
691,{'BSU28450'},0.6070729632858559,optimal
692,{'BSU18260'},0.6241848146320934,optimal
693,{'BSU07800'},0.6241848146320916,optimal
694,{'BSU19230'},0.6241848146320916,optimal
695,{'BSU02430'},0.6241848146320916,optimal
696,{'BSU15540'},0.0,optimal
697,{'BSU18830'},0.624184814632099,optimal
698,{'BSU12330'},0.6241848146320934,optimal
699,{'BSU35660'},0.0,optimal
700,{'BSU39860'},0.6241848146320963,optimal
701,{'BSU02270'},0.0,optimal
702,{'BSU15910'},0.0,optimal
703,{'BSU31640'},0.6241848146320971,optimal
704,{'BSU24040'},0.0,optimal
705,{'BSU08080'},0.6241848146320924,optimal
706,{'BSU00110'},0.6241848146320915,optimal
707,{'BSU37760'},0.6241848146320915,optimal
708,{'BSU18230'},0.6241848146320915,optimal
709,{'BSU11190'},0.0,optimal
710,{'BSU24120'},0.6241848146320911,optimal
711,{'BSU38060'},0.6241848146320916,optimal
712,{'BSU35940'},0.6241848146320916,optimal
713,{'BSU26700'},0.6241848146320916,optimal
714,{'BSU03070'},0.6241848146320916,optimal
715,{'BSU40330'},0.6241848146320916,optimal
716,{'BSU13180'},0.0,optimal
717,{'BSU38020'},0.6241848146320979,optimal
718,{'BSU15580'},0.6241848146320979,optimal
719,{'BSU12020'},0.6241848146320979,optimal
720,{'BSU26860'},0.6241848146320979,optimal
721,{'BSU30530'},0.6241848146320979,optimal
722,{'BSU03900'},0.6241848146320981,optimal
723,{'BSU15730'},0.6241848146320981,optimal
724,{'BSU29620'},0.0,optimal
725,{'BSU06430'},0.0,optimal
726,{'BSU30230'},0.6241848146320877,optimal
727,{'BSU35950'},0.6241848146320869,optimal
728,{'BSU03790'},0.6241848146320869,optimal
729,{'BSU38170'},0.6241848146320869,optimal
730,{'BSU22560'},0.5016039793981644,optimal
731,{'BSU11720'},0.6241848146320932,optimal
732,{'BSU32170'},0.0,optimal
733,{'BSU12390'},0.6241848146320976,optimal
734,{'BSU25640'},0.0,optimal
735,{'BSU38630'},0.6241848146320932,optimal
736,{'BSU36010'},0.6241848146320932,optimal
737,{'BSU14190'},0.0,optimal
738,{'BSU29700'},0.6241848146320923,optimal
739,{'BSU08070'},0.6241848146320923,optimal
740,{'BSU15220'},0.0,optimal
741,{'BSU03590'},0.6241848146320925,optimal
742,{'BSU29300'},0.6241848146320925,optimal
743,{'BSU37500'},0.6241848146320934,optimal
744,{'BSU39020'},0.6241848146320934,optimal
745,{'BSU36860'},0.1551857741419147,optimal
746,{'BSU34130'},0.6241848146320932,optimal
747,{'BSU33440'},0.6241848146320923,optimal
748,{'BSU24170'},0.624184814632098,optimal
749,{'BSU03050'},0.624184814632098,optimal
750,{'BSU23250'},0.624184814632098,optimal
751,{'BSU23380'},0.0,optimal
752,{'BSU03860'},0.6241848146320931,optimal
753,{'BSU30420'},0.6241848146320979,optimal
754,{'BSU28560'},0.6241848146320979,optimal
755,{'BSU24310'},0.0,optimal
756,{'BSU34140'},0.6241848146320962,optimal
757,{'BSU32130'},0.6241848146321083,optimal
758,{'BSU39410'},0.6241848146321083,optimal
759,{'BSU33390'},0.6241848146321083,optimal
760,{'BSU14390'},0.6241848146321083,optimal
761,{'BSU11200'},0.0,optimal
762,{'BSU35010'},0.6241848146321021,optimal
763,{'BSU35780'},0.6241848146320933,optimal
764,{'BSU16100'},0.6241848146320935,optimal
765,{'BSU24030'},0.0,optimal
766,{'BSU30870'},0.6241848146320848,optimal
767,{'BSU08820'},0.6241848146320848,optimal
768,{'BSU19690'},0.624184814632099,optimal
769,{'BSU40550'},0.0,optimal
770,{'BSU01680'},0.624184814632092,optimal
771,{'BSU07920'},0.6241848146320994,optimal
772,{'BSU30760'},0.6241848146320926,optimal
773,{'BSU28730'},0.6241848146320926,optimal
774,{'BSU32410'},0.6241848146320926,optimal
775,{'BSU24070'},0.6241848146320926,optimal
776,{'BSU15520'},0.6241848146320926,optimal
777,{'BSU38160'},0.6241848146320926,optimal
778,{'BSU38550'},0.6241848146320926,optimal
779,{'BSU00900'},0.0,optimal
780,{'BSU34790'},0.6241848146321014,optimal
781,{'BSU28260'},0.0,optimal
782,{'BSU11330'},0.6241848146320943,optimal
783,{'BSU32490'},0.6241848146320943,optimal
784,{'BSU32450'},0.6241848146320943,optimal
785,{'BSU08060'},0.6241848146320943,optimal
786,{'BSU23580'},0.6241848146320987,optimal
787,{'BSU24980'},0.6241848146320987,optimal
788,{'BSU34860'},0.0,optimal
789,{'BSU38300'},0.6241848146320932,optimal
790,{'BSU33240'},0.6241848146320986,optimal
791,{'BSU38830'},0.6241848146320986,optimal
792,{'BSU13580'},0.6241848146320986,optimal
793,{'BSU27810'},0.6241848146320986,optimal
794,{'BSU06510'},0.6241848146321015,optimal
795,{'BSU32730'},0.6241848146320919,optimal
796,{'BSU19800'},0.6241848146320919,optimal
797,{'BSU39400'},0.6241848146320915,optimal
798,{'BSU39780'},0.6241848146320917,optimal
799,{'BSU23800'},0.6241848146320917,optimal
800,{'BSU00750'},0.0,optimal
801,{'BSU28080'},0.0,optimal
802,{'BSU33910'},0.5947375073392873,optimal
803,{'BSU12290'},0.6241848146320934,optimal
804,{'BSU11650'},0.6241848146320931,optimal
805,{'BSU14400'},0.6241848146320931,optimal
806,{'BSU06470'},0.0,optimal
807,{'BSU29200'},0.0,optimal
808,{'BSU33940'},0.3802361346921737,optimal
809,{'BSU07700'},0.624184814632098,optimal
810,{'BSU16540'},0.0,optimal
811,{'BSU16750'},0.0,optimal
812,{'BSU13620'},0.6241848146320859,optimal
813,{'BSU12840'},0.6241848146321033,optimal
814,{'BSU37170'},0.6241848146321065,optimal
815,{'BSU34600'},0.6241848146321065,optimal
816,{'BSU04640'},0.0,optimal
817,{'BSU30220'},0.6241848146321036,optimal
818,{'BSU08840'},0.6241848146320861,optimal
819,{'BSU32480'},0.6241848146320861,optimal
820,{'BSU30820'},0.0,optimal
821,{'BSU40420'},0.0,optimal
822,{'BSU15500'},0.0,optimal
823,{'BSU33400'},0.6241848146320932,optimal
824,{'BSU35590'},0.6241848146320941,optimal
825,{'BSU34660'},0.6241848146320941,optimal
826,{'BSU25900'},0.6241848146320941,optimal
827,{'BSU35710'},0.0,optimal
828,{'BSU36710'},0.6241848146320915,optimal
829,{'BSU15230'},0.0,optimal
830,{'BSU36830'},0.15518577414191462,optimal
831,{'BSU21810'},0.0,optimal
832,{'BSU29140'},0.6241848146320926,optimal
833,{'BSU22750'},0.0,optimal
834,{'BSU37190'},0.6241848146320977,optimal
835,{'BSU19370'},0.6241848146321035,optimal
836,{'BSU06370'},0.6241848146321035,optimal
837,{'BSU08450'},0.6241848146321035,optimal
838,{'BSU11010'},0.0,optimal
839,{'BSU09850'},0.6241848146321043,optimal
840,{'BSU00730'},0.6241848146320932,optimal
841,{'BSU07990'},0.6241848146320932,optimal
842,{'BSU32740'},0.6241848146320932,optimal
843,{'BSU27270'},0.6241848146320932,optimal
